rating,searchterm,address,types,name,id,rating_n,populartimes,coordinates
3.6,"Joyden Canton Kitchen 4 Hillview Rise, #02-21 HillV2, Singapore 667979","4 Hillview Rise, #02-21 HillV2, Singapore 667979","['restaurant', 'food', 'point_of_interest', 'establishment']",Joyden Canton Kitchen,ChIJPxjKmlIQ2jERxaMc0bPJ3vU,11,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 32, 23, 10, 0, 10, 26, 28, 11, 1, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 28, 25, 16, 0, 7, 13, 16, 8, 1, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 36, 42, 30, 13, 0, 12, 23, 27, 20, 8, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 40, 36, 18, 0, 12, 22, 30, 27, 17, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 36, 30, 18, 0, 20, 45, 57, 38, 12, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 55, 61, 42, 17, 0, 18, 55, 81, 63, 25, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 68, 70, 47, 21, 0, 26, 71, 100, 71, 23, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3627208, 'lng': 103.7642863}"
4.4,"Formosa Delights 20 Clementi Rd, Singapore 129749","20 Clementi Rd, Singapore 129749","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Formosa Delights,ChIJB6_SPfwa2jERhWb0-pMgLRo,34,"[{'data': [28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 26, 13, 4, 5, 12, 26, 44, 58, 63, 56, 41], 'name': 'Monday'}, {'data': [24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 20, 14, 7, 8, 26, 48, 48, 47, 54, 56, 49], 'name': 'Tuesday'}, {'data': [34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 40, 34, 11, 3, 5, 12, 28, 65, 70, 53, 50, 47], 'name': 'Wednesday'}, {'data': [37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 39, 23, 8, 6, 14, 31, 56, 82, 99, 98, 79], 'name': 'Thursday'}, {'data': [52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 30, 33, 21, 8, 7, 21, 49, 71, 76, 71, 70, 66], 'name': 'Friday'}, {'data': [53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 31, 28, 14, 7, 15, 45, 78, 85, 64, 46, 40], 'name': 'Saturday'}, {'data': [33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 25, 30, 24, 18, 34, 74, 100, 83, 59, 49, 40], 'name': 'Sunday'}]","{'lat': 1.293019, 'lng': 103.768765}"
3.7,"McDonald's - Bukit Panjang Plaza 1 Jelebu Rd, #02-01, Bukit Panjang Road, Singapore 677743","1 Jelebu Rd, #02-01, Bukit Panjang Road, Singapore 677743","['restaurant', 'food', 'point_of_interest', 'establishment']",McDonald's - Bukit Panjang Plaza,ChIJe3kTN6MR2jERrtmMOI4E1m8,46,"[{'data': [0, 0, 0, 0, 0, 0, 1, 7, 13, 8, 3, 4, 7, 11, 15, 17, 18, 16, 15, 18, 28, 44, 52, 43], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 1, 0, 3, 5, 9, 11, 14, 15, 15, 14, 12, 12, 18, 33, 52, 64, 57, 36], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 4, 6, 10, 12, 14, 15, 15, 15, 15, 17, 22, 30, 36, 39, 49, 77, 32], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 5, 15, 19, 16, 11, 10, 11, 15, 18, 20, 20, 19, 16, 18, 30, 54, 65, 46], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 1, 10, 19, 15, 10, 13, 18, 22, 24, 22, 18, 14, 10, 14, 31, 62, 92, 100], 'name': 'Friday'}, {'data': [77, 41, 0, 0, 0, 0, 1, 8, 17, 23, 24, 23, 22, 24, 26, 30, 30, 29, 27, 30, 40, 59, 80, 90], 'name': 'Saturday'}, {'data': [77, 51, 0, 0, 0, 0, 2, 12, 25, 30, 28, 25, 25, 29, 30, 30, 29, 25, 20, 19, 27, 40, 40, 21], 'name': 'Sunday'}]","{'lat': 1.3794029, 'lng': 103.7644835}"
3.7,"Hong Soon Eating House 1 Shipyard Cres, Singapore 627842","1 Shipyard Cres, Singapore 627842","['restaurant', 'food', 'point_of_interest', 'establishment']",Hong Soon Eating House,ChIJj8ZKhQkF2jERLAmz0JCDJgY,13,"[{'data': [0, 0, 0, 0, 0, 0, 19, 42, 46, 36, 46, 64, 60, 42, 31, 28, 27, 24, 20, 15, 10, 6, 3, 1], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 11, 35, 40, 21, 24, 67, 100, 66, 40, 36, 32, 26, 20, 13, 8, 4, 2, 1], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 12, 29, 41, 35, 34, 67, 78, 42, 27, 26, 24, 21, 17, 12, 8, 5, 3, 1], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 12, 28, 38, 33, 35, 65, 74, 43, 27, 28, 28, 26, 22, 16, 11, 6, 3, 1], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 7, 24, 38, 33, 25, 64, 86, 39, 28, 29, 28, 25, 20, 15, 10, 6, 3, 1], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 7, 20, 21, 14, 15, 23, 25, 20, 14, 11, 10, 9, 8, 6, 4, 3, 1, 1], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.303434, 'lng': 103.684841}"
4.4,"De' Beer Garden 262 Jurong East Street 24, #01-485, Singapore 600262","262 Jurong East Street 24, #01-485, Singapore 600262","['restaurant', 'food', 'point_of_interest', 'establishment']",De' Beer Garden,ChIJqXFvqYYa2jER_ffe2or8wOc,17,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 11, 0, 0, 2, 16, 51, 34, 20, 18, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 51, 39, 16, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 2, 0, 0, 4, 13, 30, 37, 25, 9, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 6, 0, 0, 2, 18, 46, 62, 41, 13, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 9, 0, 0, 25, 51, 67, 55, 30, 11, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 34, 32, 0, 0, 27, 72, 100, 79, 37, 11, 0], 'name': 'Sunday'}]","{'lat': 1.3440019, 'lng': 103.7409705}"
3.9,"Koka Mee 163 Gangsa Rd, Block 163, Singapore 670163","163 Gangsa Rd, Block 163, Singapore 670163","['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",Koka Mee,ChIJU5GRz6QR2jERXF3wNaLNPNk,51,"[{'data': [0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 30, 30, 40, 40, 40, 40, 30, 40, 100, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 20, 30, 40, 60, 70, 80, 80, 70, 60, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3769989, 'lng': 103.7643337}"
4.2,"McDonald's 500 Dover Road, #01-13 Teaching Block 16, Singapore 139651","500 Dover Road, #01-13 Teaching Block 16, Singapore 139651","['restaurant', 'food', 'point_of_interest', 'establishment']",McDonald's,ChIJMcCAsmEa2jERgYl2TXgQ1L4,17,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 33, 54, 62, 54, 33, 20, 25, 50, 58, 37, 29, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 29, 50, 66, 70, 62, 62, 62, 58, 50, 37, 33, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 4, 8, 16, 37, 62, 87, 100, 100, 79, 58, 54, 70, 87, 79, 0, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 4, 12, 29, 62, 91, 100, 79, 58, 58, 75, 95, 100, 87, 58, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 4, 8, 25, 41, 62, 75, 75, 58, 37, 41, 75, 66, 79, 83, 0, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 29, 41, 45, 50, 50, 45, 29, 16, 0, 0, 0, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3102394, 'lng': 103.7780745}"
3.5,"Bali Thai 2 Jurong East Street 21, 01-21, Singapore 609601","2 Jurong East Street 21, 01-21, Singapore 609601","['restaurant', 'food', 'point_of_interest', 'establishment']",Bali Thai,ChIJa2nb2g0Q2jERlidtvbxf1Rk,22,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33, 33, 13, 5, 5, 5, 13, 36, 47, 30, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 30, 27, 16, 5, 11, 33, 61, 61, 33, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 44, 30, 13, 5, 11, 41, 75, 55, 19, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 52, 50, 33, 13, 2, 5, 19, 52, 61, 36, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 63, 55, 13, 2, 5, 19, 41, 58, 52, 27, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 33, 33, 19, 5, 2, 11, 52, 100, 83, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 25, 30, 27, 27, 47, 83, 94, 63, 25, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3355357, 'lng': 103.746589}"
4.4,"松花江茶餐厅 兀兰31街，大牌306，#01-17, Singapore 730306","兀兰31街，大牌306，#01-17, Singapore 730306","['restaurant', 'food', 'point_of_interest', 'establishment']",松花江茶餐厅,ChIJ-676qVIS2jEROJTqdPfsls0,13,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 10, 10, 10, 10, 10, 17, 28, 28, 21, 10, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 28, 14, 3, 10, 21, 28, 28, 21, 10, 3, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28, 53, 25, 7, 10, 25, 39, 46, 39, 25, 10, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28, 71, 21, 3, 3, 10, 25, 42, 53, 46, 28, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 14, 3, 3, 7, 21, 39, 57, 60, 50, 28, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 14, 10, 3, 3, 10, 35, 78, 100, 78, 39, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 46, 46, 28, 14, 17, 53, 92, 100, 67, 39, 25, 0], 'name': 'Sunday'}]","{'lat': 1.430178, 'lng': 103.774858}"
4.1,"Woorinara Korean Restaurant 19 Lorong Kilat, #01-02, Singapore 598120","19 Lorong Kilat, #01-02, Singapore 598120","['restaurant', 'food', 'point_of_interest', 'establishment']",Woorinara Korean Restaurant,ChIJ_zMwIGIQ2jER4QzYoMSf_lM,60,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 11, 6, 0, 0, 3, 22, 59, 63, 26, 4, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 19, 5, 0, 0, 12, 29, 46, 49, 36, 19, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 22, 19, 0, 0, 10, 28, 47, 48, 34, 20, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 16, 10, 0, 0, 8, 24, 43, 45, 28, 11, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 24, 23, 0, 0, 10, 29, 56, 70, 56, 29, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 29, 26, 0, 0, 10, 37, 82, 100, 65, 23, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37, 48, 24, 0, 0, 27, 62, 87, 76, 41, 14, 0], 'name': 'Sunday'}]","{'lat': 1.3408283, 'lng': 103.7736655}"
4.2,"Sin Manbok Korean Restaurant 17 Cheong Chin Nam Rd Singapore 599741 Cheong Chin Nam Rd, Singapore 599741","17 Cheong Chin Nam Rd Singapore 599741 Cheong Chin Nam Rd, Singapore 599741","['restaurant', 'food', 'point_of_interest', 'establishment']",Sin Manbok Korean Restaurant,ChIJU8Tj1WEQ2jEROPbVZAW14uE,13,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 16, 12, 4, 4, 4, 16, 37, 50, 41, 25, 8], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 16, 4, 4, 4, 12, 29, 50, 58, 50, 33, 12], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 25, 20, 8, 4, 12, 33, 50, 50, 33, 29, 25], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 33, 29, 8, 4, 12, 45, 70, 62, 50, 45, 29], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 20, 12, 4, 8, 41, 91, 100, 58, 50, 70, 37], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 33, 4, 0, 0, 20, 62, 79, 66, 50, 25, 8], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 29, 25, 8, 12, 29, 54, 66, 62, 50, 37, 16], 'name': 'Sunday'}]","{'lat': 1.3432318, 'lng': 103.774994}"
4.2,"Miao Yi Vegetarian Restaurant 21 Cheong Chin Nam Road, Singapore 599745 Cheong Chin Nam Rd, Singapore 599745","21 Cheong Chin Nam Road, Singapore 599745 Cheong Chin Nam Rd, Singapore 599745","['restaurant', 'food', 'point_of_interest', 'establishment']",Miao Yi Vegetarian Restaurant,ChIJTQffKWAQ2jERpJ4bXgpfDa8,12,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28, 8, 4, 0, 0, 0, 16, 44, 60, 36, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24, 28, 8, 0, 0, 0, 20, 36, 40, 28, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 16, 8, 0, 0, 0, 16, 72, 72, 16, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 36, 24, 0, 0, 0, 24, 76, 100, 60, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 48, 60, 40, 0, 0, 0, 24, 92, 80, 16, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3435847, 'lng': 103.7748892}"
4.4,"Artemisgrill restaurant 138 Market St, Singapore","138 Market St, Singapore","['restaurant', 'food', 'point_of_interest', 'establishment']",Artemisgrill restaurant,ChIJ6T0BXjwQ2jERI29BiKVp02g,67,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 23, 23, 17, 11, 15, 28, 42, 42, 30, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 32, 30, 25, 17, 19, 32, 50, 65, 63, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 48, 67, 61, 40, 28, 36, 59, 80, 86, 71, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 51, 57, 40, 26, 36, 65, 92, 100, 82, 51, 25], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 30, 28, 21, 17, 25, 42, 61, 67, 63, 51, 36], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 71, 75, 61, 50, 36], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.349363, 'lng': 103.743745}"
3.9,"Sheng Siong Food Court 9 Jurong West Avenue 5, Singapore 649487","9 Jurong West Avenue 5, Singapore 649487","['restaurant', 'food', 'point_of_interest', 'establishment']",Sheng Siong Food Court,ChIJawpcHb8P2jERsJHfCSDly0w,97,"[{'data': [0, 0, 0, 0, 0, 0, 2, 9, 12, 9, 11, 29, 51, 56, 38, 18, 12, 20, 30, 34, 29, 17, 7, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 1, 5, 14, 14, 11, 27, 63, 82, 61, 29, 17, 23, 35, 41, 38, 28, 16, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 7, 15, 20, 20, 17, 41, 100, 94, 31, 8, 14, 27, 39, 42, 35, 21, 9, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 3, 10, 15, 12, 11, 46, 99, 69, 15, 2, 6, 16, 28, 37, 37, 28, 16, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 2, 8, 12, 13, 11, 29, 87, 91, 29, 4, 8, 21, 39, 51, 48, 33, 16, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 1, 8, 15, 17, 16, 20, 27, 28, 22, 14, 12, 19, 33, 44, 43, 31, 16, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 1, 3, 12, 24, 30, 28, 27, 25, 18, 9, 6, 17, 41, 62, 55, 28, 8, 0], 'name': 'Sunday'}]","{'lat': 1.3489891, 'lng': 103.7028989}"
3.8,"Saizeriya Clementi 321 Clementi Avenue 3, #02-05/06/07, Singapore 129905","321 Clementi Avenue 3, #02-05/06/07, Singapore 129905","['restaurant', 'food', 'point_of_interest', 'establishment']",Saizeriya Clementi,ChIJh2k96o0a2jERSkqPTsp1nqM,25,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 28, 15, 4, 5, 19, 38, 46, 35, 16, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 23, 23, 15, 8, 17, 46, 67, 52, 20, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 30, 36, 30, 20, 24, 41, 54, 54, 38, 19, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 27, 20, 10, 6, 24, 67, 76, 38, 8, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38, 54, 24, 4, 2, 15, 54, 100, 91, 41, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 50, 63, 39, 17, 17, 34, 52, 57, 43, 24, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35, 68, 65, 30, 10, 21, 50, 69, 52, 21, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3121024, 'lng': 103.7648832}"
3.9,"Saizeriya 2 Jurong East Central 1, #02-09B JCube, Singapore 609731","2 Jurong East Central 1, #02-09B JCube, Singapore 609731","['restaurant', 'food', 'point_of_interest', 'establishment']",Saizeriya,ChIJ7alciQUQ2jERmYGgCsHdRu4,11,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 35, 42, 35, 28, 50, 92, 92, 50, 14, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 42, 28, 14, 21, 35, 42, 78, 71, 28, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 14, 28, 42, 64, 71, 57, 35, 21, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 71, 78, 57, 28, 28, 57, 92, 100, 71, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 57, 64, 42, 21, 21, 42, 64, 64, 42, 21, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3333189, 'lng': 103.740208}"
4.2,"McDonald’s 10 Kent Ridge Crescent, Kent Ridge Campus,Faculty of Engineering Annexe, National University of Singapore, Singapore 117587","10 Kent Ridge Crescent, Kent Ridge Campus,Faculty of Engineering Annexe, National University of Singapore, Singapore 117587","['restaurant', 'food', 'point_of_interest', 'establishment']",McDonald’s,ChIJzaeTjPca2jERY1fCWMxJO2o,88,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 25, 26, 48, 92, 88, 46, 30, 41, 60, 73, 73, 59, 39, 21, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 46, 67, 77, 68, 50, 36, 35, 46, 60, 68, 63, 47, 29, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 40, 61, 74, 71, 56, 40, 35, 43, 59, 70, 67, 52, 32, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 26, 63, 98, 100, 69, 40, 35, 50, 67, 74, 66, 46, 25, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 26, 54, 90, 87, 52, 29, 31, 41, 49, 47, 37, 24, 13, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 22, 32, 47, 53, 41, 27, 27, 36, 41, 36, 24, 0, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 24, 39, 46, 39, 29, 27, 32, 35, 30, 19, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.2979591, 'lng': 103.7712248}"
